text,prob_pos,prob_neg,certainty,sentiment
UK Finance boss resigns as Amanda Staveley high court case continues,0.9194981455802917,0.08050192892551422,0.8389962166547775,positive
John Lewis criticised for lack of diversity in top ranks,0.805096447467804,0.19490359723567963,0.6101928502321243,positive
PG&E confesses to killing 84 people in 2018 California fire as part of guilty plea,0.6707700490951538,0.3292299509048462,0.3415400981903076,positive
UK jobcentre claimants rise 126% to 2.8m since start of the lockdown,0.8756807446479797,0.12431927770376205,0.7513614669442177,positive
"Nils Pratley on finance  


  The EU's bite at Apple could prove to be a game changer",0.7485361695289612,0.2514638602733612,0.4970723092556,positive
Stock markets bounce back despite poor economic prognosis,0.14270912110805511,0.8572908639907837,0.7145817428827286,negative
Brief letters  Good news for JP – whoever you are,0.9431384205818176,0.05686154589056969,0.8862768746912479,positive
Johnson handing the Foreign Office control of the aid budget signals a change of priorities,0.18620604276657104,0.8137940168380737,0.6275879740715027,negative
Poundstretcher could close 250 UK stores,0.4208524525165558,0.5791475176811218,0.15829506516456604,negative
Fed chair says US economy faces ‘significant uncertainty’ and fears wider income inequality,0.3178495764732361,0.6821503639221191,0.36430078744888306,negative
"Business live  Stocks gain on US stimulus hopes as 600,000 UK workers lose jobs in Covid-19 crisis – as it happened",0.9033794403076172,0.09662051498889923,0.806758925318718,positive
'We've been forced into debt' – jobless life in the UK under lockdown,0.011040127836167812,0.9889599084854126,0.9779197806492448,negative
Oscars 2021: how shifting the awards later favours the old guard,0.1542804092168808,0.845719575881958,0.6914391666650772,negative
"Global oil demand could hit record growth rate next year, IEA warns",0.8846386671066284,0.11536140739917755,0.7692772597074509,positive
Smart speakers risk creating 'big-tech monopoly' in homes,0.8657357692718506,0.1342642903327942,0.7314714789390564,positive
Apple Pay and App Store face investigation over competition rules,0.3758210241794586,0.6241790056228638,0.24835798144340515,negative
"Banks must treat debt-laden firms fairly to avoid replay of 2008, says FCA chair",0.3009510040283203,0.6990490555763245,0.39809805154800415,negative
"Project Syndicate economists  


  The US is officially in recession thanks to the coronavirus crisis",0.9832467436790466,0.016753287985920906,0.9664934556931257,positive
Greggs to reopen 800 stores on Thursday but warns of lower sales,0.15616923570632935,0.8438308238983154,0.6876615881919861,negative
Which UK companies are cutting jobs in the coronavirus crisis?,0.062388136982917786,0.9376118779182434,0.8752237409353256,negative
UK unemployment outlook is grim – it's going to be tough,0.28231674432754517,0.7176832556724548,0.43536651134490967,negative
"Chaos, U-turns, disregard for experts: the Tories' random game with education",0.7200484871864319,0.2799515128135681,0.44009697437286377,positive
Dismay after UK fails to join EU-led scheme to revive tourism,0.5163668394088745,0.4836331605911255,0.03273367881774902,positive
Deliveroo and food chains ask Boris Johnson for help during pandemic,0.7259887456893921,0.2740112841129303,0.4519774615764618,positive
High street splurge unlikely anytime soon despite £60bn unspent,0.3485446572303772,0.6514553427696228,0.3029106855392456,negative
Permanent secretaries 'not aware of any economic planning for a pandemic',0.0313507616519928,0.9686492681503296,0.9372985064983368,negative
London's Le Caprice restaurant to close its doors in the West End,0.7242856025695801,0.27571436762809753,0.44857123494148254,positive
"Nils Pratley on finance  


  BP takes a significant step to net zero, even if it is just the easiest one",0.9111006259918213,0.08889935910701752,0.8222012668848038,positive
Politics live with Andrew Sparrow  UK coronavirus: Dominic Raab drops fresh hint 2-metre rule could be relaxed – as it happened,0.5673673748970032,0.43263259530067444,0.13473477959632874,positive
Givenchy appoints Matthew M. Williams as its new creative director,0.9468429088592529,0.053157031536102295,0.8936858773231506,positive
Tory MPs urge Boris Johnson to cut 2m physical distancing,0.015603534877300262,0.9843964576721191,0.9687929227948189,negative
Reworking our economy for a post-coronavirus society,0.7173090577125549,0.28269100189208984,0.4346180558204651,positive
Who’s worse: the ravers who broke lockdown or the shoppers queueing on the high street?,0.033526163548231125,0.9664738178253174,0.9329476542770863,negative
EasyJet flights return amid concerns over physical distancing,0.23357520997524261,0.7664247751235962,0.5328495651483536,negative
BP expects to take $17.5bn hit due to coronavirus writedown,0.32167303562164307,0.6783269643783569,0.35665392875671387,negative
"To save the British economy, don't just open shops – give people the cash to spend",0.3773757517337799,0.6226242780685425,0.24524852633476257,negative
"Jaguar Land Rover to cut more than 1,000 agency staff in UK",0.02598206140100956,0.9740179777145386,0.948035916313529,negative
US supreme court rules employers cannot discriminate against LGBTQ+ workers,0.05953749269247055,0.9404625296592712,0.8809250369668007,negative
"Covid-19 pandemic is 'fire drill' for effects of climate crisis, says UN official",0.4370424449443817,0.5629575252532959,0.12591508030891418,negative
"Business live  Stocks fall on new Covid-19 outbreak fears, as shops in England reopen - as it happened",0.02724677138030529,0.9727531671524048,0.9455063957720995,negative
Shops reopen across England – in pictures,0.4579850733280182,0.5420149564743042,0.08402988314628601,negative
Influential group of MPs calls for total ban on gambling advertising,0.36658975481987,0.6334102749824524,0.2668205201625824,negative
'A bit of normality': Birmingham shoppers return to high street stores,0.9529695510864258,0.047030381858348846,0.9059391692280769,positive
Queues on high streets as non-essential shops reopen in England,0.1329079568386078,0.8670920133590698,0.734184056520462,negative
"Travis Perkins to cut 2,500 jobs and shut 165 stores in UK",0.1388116329908371,0.8611882925033569,0.7223766595125198,negative
"Coronavirus: more than a million left out of income support, say MPs",0.22329238057136536,0.776707649230957,0.5534152686595917,negative
Consumer champions  Facing prosecution for sitting in a first-class rail seat,0.6319989562034607,0.3680010139942169,0.2639979422092438,positive
Leading UK charities urge PM to demand a green Covid-19 recovery,0.8717480301856995,0.12825194001197815,0.7434960901737213,positive
Unilever vows to invest €1bn in green projects,0.9974441528320312,0.002555886749178171,0.9948882660828531,positive
The Teesside Silicon Valley: Middlesbrough's £250m bid to be digital powerhouse,0.9736195802688599,0.026380423456430435,0.9472391568124294,positive
Retailers call on shoppers to buy from local shops,0.45541808009147644,0.5445818901062012,0.08916381001472473,negative
"UK economy to shrink by 8% in 2020, forecasters say",0.9161471724510193,0.0838528722524643,0.832294300198555,positive
Scooter and moped demand triples as commuters look to shun buses and trains,0.35100165009498596,0.6489983201026917,0.2979966700077057,negative
Carbon-neutral coffee comes to UK – via sail boat from Colombia to Cornwall,0.6737285852432251,0.3262714445590973,0.3474571406841278,positive
Capita to axe at least 200 jobs amid coronavirus cost-cutting,0.2654518187046051,0.7345482110977173,0.4690963923931122,negative
Shopify – the good shop to Amazon's bad shop,0.9935494065284729,0.0064506083726882935,0.9870987981557846,positive
"Economics viewpoint  


  The past three months have proved it: the costs of lockdown are too high",0.29838913679122925,0.7016108632087708,0.4032217264175415,negative
It’s time to reopen – but your employees are scared to return. What should you do?,0.06853749603033066,0.9314625263214111,0.8629250302910805,negative
Now wash your hands: Ripon's indie shops brace for the big reopening,0.8574699759483337,0.14253000915050507,0.7149399667978287,positive
"Printing money, a new national youth corps… time to think the unthinkable",0.9450454711914062,0.05495455116033554,0.8900909200310707,positive
"After Covid, is it time for the UK to invest in its industry again?",0.9977612495422363,0.002238720888271928,0.9955225286539644,positive
"Business leader  


  Incoherence at the heart of government is making a calamitous slump worse",0.21758678555488586,0.7824131846427917,0.5648263990879059,negative
"William Keegan's in my view  


  Battered Britain is in no state to withstand a no-deal Brexit",0.09756222367286682,0.9024378061294556,0.8048755824565887,negative
Observer book of the week  The Price of Peace by Zachary D Carter review – how liberals betrayed Keynes,0.5664739012718201,0.4335261285305023,0.13294777274131775,positive
Wardens hired to police crowds as high streets in England reopen,0.5238466858863831,0.4761534035205841,0.04769328236579895,positive
"Observer business agenda  As a dividend freeze sweeps the FTSE, will National Grid power up investors?",0.5629575252532959,0.4370424449443817,0.12591508030891418,positive
"Lots of distancing, no long-distance: airlines cautiously return to the sky",0.8984106183052063,0.10158944875001907,0.7968211695551872,positive
Ninety and still into toys: how Fisher-Price pulled a town out of depression,0.16824109852313995,0.8317589163780212,0.6635178178548813,negative
Whisky is back in favour … and now women are calling the shots,0.08536553382873535,0.9146344065666199,0.8292688727378845,negative
'The Netflix of bikes': will a bicycle rental scheme catch on?,0.9234544038772583,0.07654563337564468,0.8469087705016136,positive
"For small businesses like ours, social distancing could be a nightmare",0.3917549252510071,0.6082450747489929,0.21649014949798584,negative
Hello Kitty gets new boss after 60 years,0.7454447150230408,0.25455528497695923,0.49088943004608154,positive
John Lewis sets out its stores for post-lockdown shopping world,0.5742754340171814,0.4257246255874634,0.14855080842971802,positive
How high street shops in England plan to trade from Monday,0.5088491439819336,0.491150826215744,0.017698317766189575,positive
How Amanda Staveley took on Barclays over its 2008 Qatar rescue,0.05561761558055878,0.9443824291229248,0.888764813542366,negative
Ethical investments are outperforming traditional funds,0.831108808517456,0.16889122128486633,0.6622175872325897,positive
MPs call British Airways 'a national disgrace' for attempt to cut staff conditions,0.1270015686750412,0.8729984164237976,0.7459968477487564,negative
Benefits outweigh risks of easing Australia Covid-19 restrictions but who stands to gain the most?,0.9354054927825928,0.06459445506334305,0.8708110377192497,positive
Belgian transport minister in row over 34-mile trip in private jet,0.6642000675201416,0.3357999324798584,0.3284001350402832,positive
Amusement arcades furious after No 10 blocks reopening,0.10158944875001907,0.8984106183052063,0.7968211695551872,negative
CMA to look into Facebook's purchase of gif search engine,0.9556099772453308,0.0443899892270565,0.9112199880182743,positive
'April was catastrophic': the firms caught up in the UK's record slump,0.2149384766817093,0.7850614786148071,0.5701230019330978,negative
BMG to review historic record contracts due to 'shameful treatment of black artists',0.14681971073150635,0.8531803488731384,0.7063606381416321,negative
Starbucks reverses stance and allows staff to wear Black Lives Matter clothing,0.9790757894515991,0.020924191921949387,0.9581515975296497,positive
English hotels hope for staycation hike as locals fear infection influx,0.42670977115631104,0.5732902884483337,0.1465805172920227,negative
'There are lots of BAME candidates': UK boardrooms fail to embrace diversity,0.22101426124572754,0.7789857983589172,0.5579715371131897,negative
Greene King pubs to reopen with perspex screens and controlled toilets,0.8793541789054871,0.12064587324857712,0.7587083056569099,positive
"It's the economy, stupid – but will Trump or Biden win the argument?",0.9739684462547302,0.026031533256173134,0.9479369129985571,positive
Brexit: full controls on goods entering UK will not apply until July 2021,0.2787964344024658,0.7212035059928894,0.4424070715904236,negative
Business live  Global shares and oil prices recover after sell-off despite poor economic data - as it happened,0.15027806162834167,0.8497219681739807,0.699443906545639,negative
"High streets at risk if pubs stay shut, warn Northern Ireland retailers",0.2906535863876343,0.7093464136123657,0.41869282722473145,negative
Blam! Dennis the Menace and Roger the Dodger to teach British pupils about money,0.6094470024108887,0.3905530273914337,0.21889397501945496,positive
Calamitous GDP figures show UK economy has fallen off a cliff,0.025540897622704506,0.9744591116905212,0.9489182140678167,negative
Whole Foods worker fired after posts criticizing free food for police,0.14104463160037994,0.8589553833007812,0.7179107517004013,negative
UK GDP falls by record 20.4% in April as lockdown paralyses economy,0.4640210270881653,0.5359789729118347,0.07195794582366943,negative
"BA, easyJet and Ryanair begin court action over UK quarantine rules",0.10627248883247375,0.8937275409698486,0.7874550521373749,negative
"Public Books  


  How worrying is Britain's debt? Surprisingly, we economists say: not very",0.15393033623695374,0.8460696339607239,0.6921392977237701,negative
England's first-time buyers with 10% deposit struggle to find mortgage,0.6835779547691345,0.31642210483551025,0.36715584993362427,positive
UK air passengers urged not to take hand luggage on planes,0.10167860984802246,0.8983213901519775,0.7966427803039551,negative
"So long, New York: pandemic and protests spark new exodus to suburbs",0.8993868231773376,0.10061320662498474,0.7987736165523529,positive
Virgin Atlantic tells customers refunds will take up to four months,0.23257149755954742,0.7674285769462585,0.5348570793867111,negative
The latest Tory party split? It's Waitrose Conservatives versus Lidl free marketeers,0.5689846873283386,0.431015282869339,0.13796940445899963,positive
Walgreens and CVS to stop locking up beauty products for women of color,0.974190354347229,0.025809621438384056,0.948380732908845,positive
'China's lifeblood': street hawkers make surprise return to fire up ailing economy,0.5842118263244629,0.41578808426856995,0.16842374205589294,positive
Amanda Staveley fell out with David Mellor over Barclays rescue,0.001530744950287044,0.9984691739082336,0.9969384289579466,negative
Morrisons: a third of shareholders revolt over executive pay,0.03146960213780403,0.9685303568840027,0.9370607547461987,negative
"Bleak day for UK as Centrica, Johnson Matthey and Heathrow announce big job losses",0.30177339911460876,0.6982265710830688,0.3964531719684601,negative
Lockdown lifting: US exercise equipment sales soar amid pandemic,0.500030517578125,0.499969482421875,6.103515625e-05,positive
"Nils Pratley on finance  


  It took two tortuous years for Unilever to untangle this mess",0.8600168824195862,0.1399831771850586,0.7200337052345276,positive
Uncertainty over 2-metre distancing rule in England 'causing chaos',0.19314737617969513,0.8068526387214661,0.6137052625417709,negative
British beer sales fall to 20-year low due to lockdown pub closures,0.0005703156348317862,0.9994296431541443,0.9988593275193125,negative
Stock markets tumble as another 1.5m Americans file for unemployment,0.8526289463043213,0.14737102389335632,0.705257922410965,positive
James Sherwood obituary,0.23486700654029846,0.7651330232620239,0.5302660167217255,negative
Business live  Stock markets fall heavily as another 1.5m Americans claim benefits amid Covid-19 crisis – as it happened,0.017342347651720047,0.9826576113700867,0.9653152637183666,negative
Are you returning to work in a non-essential shop in England?,0.6396093964576721,0.3603905439376831,0.279218852519989,positive
Competition watchdog increases pressure on Viagogo-StubHub deal,0.681541383266449,0.3184586763381958,0.3630827069282532,positive
"No-deal Brexit would be 'major block' to UK's recovery, warns CBI",0.9648882150650024,0.035111743956804276,0.9297764711081982,positive
The Sun and Times publisher warns of job cuts due to coronavirus,0.028625505045056343,0.9713745713233948,0.9427490662783384,negative
Unilever picks London as its home over Rotterdam,0.7583093047142029,0.24169068038463593,0.516618624329567,positive
Lloyds fined £64m for unfair treatment of mortgage customers,0.6082814335823059,0.3917185664176941,0.21656286716461182,positive
"We're not all going to be working from home, nor should we. Here's why",0.13822896778583527,0.8617710471153259,0.7235420793294907,negative
MPs pile pressure on Boris Johnson to cut 2-metre distancing rule,0.04288224130868912,0.9571177959442139,0.9142355546355247,negative
"Monsoon Accessorize, Restaurant Group and Quiz to shut sites",0.7618929743766785,0.23810699582099915,0.5237859785556793,positive
"Your problems, with Anna Tims  Relative ran up £1,000 Vodafone credit but can't get a refund",0.043446898460388184,0.9565531015396118,0.9131062030792236,negative
Just Eat beats Uber to snap up Grubhub for £5.8bn,0.36940041184425354,0.6305996179580688,0.2611992061138153,negative
Morrisons CEO: 'Our people are the new rock stars',0.6859757304191589,0.3140242397785187,0.37195149064064026,positive
Yeast of our worries: Marmite supplies hit by Covid-19 beer brewing slowdown,0.7591361403465271,0.2408638745546341,0.518272265791893,positive
"Inequality will worsen unless ministers act, says thinktank",0.5412269830703735,0.45877301692962646,0.08245396614074707,positive
UK firms say they have dramatically scaled back investment plans,0.24990461766719818,0.7500954270362854,0.5001908093690872,negative
Business lobby group the CBI appoints Tony Danker as chief,0.9358173608779907,0.06418264657258987,0.8716347143054008,positive
Ocado plans to raise £1bn as online deliveries boom in the UK,0.9904775619506836,0.009522486478090286,0.9809550754725933,positive
"Nils Pratley on finance  


  'Corporate kowtow to China' lands HSBC in a deep political hole",0.5586806535720825,0.4413193464279175,0.11736130714416504,positive
"US economy will shrink 6.5% this year, Fed forecasts",0.8919052481651306,0.10809477418661118,0.7838104739785194,positive
British Airways to auction art collection to raise much-needed funds,0.8979640603065491,0.10203596949577332,0.7959280908107758,positive
Fugitive Indian tycoon Vijay Mallya applies for UK asylum,0.9248914122581482,0.07510852813720703,0.8497828841209412,positive
"Zara owner to close up to 1,200 fashion stores around the world",0.7995205521583557,0.2004794031381607,0.599041149020195,positive
What is the science behind the UK's coronavirus distancing rules?,0.13432104885578156,0.8656789064407349,0.7313578575849533,negative
Human rights in focus  Anger at huge shareholder payout as US chain Kohl's cancels $150m in orders,0.596249520778656,0.4037505090236664,0.19249901175498962,positive
"Business live  Global economy to suffer worst peacetime slump in 100 years, OECD says - as it happened",0.9026954770088196,0.09730459004640579,0.8053908869624138,positive
London landlord Shaftesbury 'will collect only 50% of rents',0.19132767617702484,0.808672308921814,0.6173446327447891,negative
Goldman Sachs closes Marcus account to new UK savers,0.9564311504364014,0.04356881231069565,0.9128623381257057,positive
Looming recession poses second global embarrassment for UK,0.9476239681243896,0.05237607657909393,0.8952478915452957,positive
Gone With the Wind dropped from HBO Max over depiction of slavery,0.006338921375572681,0.9936610460281372,0.9873221246525645,negative
Scottish bailout puts Trump's golf resorts in line for £1m tax rebate,0.1753261834383011,0.8246738314628601,0.649347648024559,negative
How to live now  Shopping for clothes is about to get weird – here’s how to make it simpler,0.8549452424049377,0.14505480229854584,0.7098904401063919,positive
"UK economy likely to suffer worst Covid-19 damage, says OECD",0.5409466028213501,0.4590533971786499,0.0818932056427002,positive
"Your problems, with Anna Tims  It's hard to find a fix for my faulty Brompton bicycle",0.06696470826864243,0.9330353140830994,0.8660706058144569,negative
Mike Pompeo criticises HSBC for 'corporate kowtow' to China,0.5631452202796936,0.436854749917984,0.1262904703617096,positive
Virgin Australia administrators warn of failure without urgent taxpayer support,0.05242456868290901,0.9475754499435425,0.8951508812606335,negative
Schools angered by holiday firm's failure to refund cancelled trips,0.6478469371795654,0.3521530330181122,0.29569390416145325,positive
'It's not capitalism': why are global financial markets zooming up?,0.2573682367801666,0.7426317930221558,0.48526355624198914,negative
"Property sales recover to pre-lockdown levels across England, says Zoopla",0.7007924318313599,0.29920756816864014,0.4015848636627197,positive
Selfridges seeks to offer ‘joyful experience’ as stores reopen,0.9322068691253662,0.06779313832521439,0.8644137308001518,positive
"Airline job losses could be on scale of 1980s mining industry, report warns",0.005899603478610516,0.9941003918647766,0.9882007883861661,negative
Vodafone UK faces complaints over call connection problem,0.10279902815818787,0.8972009420394897,0.7944019138813019,negative
#Solidaritea: Yorkshire Tea and PG Tips join brands in backing BLM,0.9709368348121643,0.029063187539577484,0.9418736472725868,positive
"Nils Pratley on finance  


  The speedy stock market rally has been extreme, but may not last",0.09640762954950333,0.9035923480987549,0.8071847185492516,negative
UK warehouse group Segro outlines £1bn plan to tap online shopping boom,0.9788949489593506,0.021105006337165833,0.9577899426221848,positive
"Non-essential shops to open in England from Monday, says Sharma",0.34616819024086,0.6538317799568176,0.30766358971595764,negative
Great Britain heads for record coal-free period during lockdown,0.7386219501495361,0.26137807965278625,0.4772438704967499,positive
"Amanda Staveley exaggerated role in Barclays rescue, court hears",0.65071702003479,0.34928300976753235,0.3014340102672577,positive
Debenhams to close three more stores,0.10557883977890015,0.8944211602210999,0.7888423204421997,negative
"Put sustainable development at heart of UK recovery, PM told",0.9942586421966553,0.005741385277360678,0.9885172569192946,positive
Majority of UK theatres and music venues 'face permanent shutdown',0.0684129074215889,0.9315870404243469,0.863174133002758,negative
France announces €15bn plan to shore up Airbus and Air France,0.9967963099479675,0.003203718224540353,0.9935925917234272,positive
UK banks approve £35bn in state-backed loans amid heavy demand,0.42941445112228394,0.5705856084823608,0.1411711573600769,negative
Business live  Stock markets slide after collapse in German exports – as it happened,0.41997501254081726,0.5800250172615051,0.16005000472068787,negative
"English pubs' beer gardens will not open in June, says No 10",0.2355477213859558,0.7644522786140442,0.5289045572280884,negative
"Britain will not seek to extend Brexit transition period, says minister",0.268317848443985,0.7316821217536926,0.46336427330970764,negative
"Everest double glazing rescue deal saves 1,000 UK jobs",0.7870323657989502,0.21296769380569458,0.5740646719932556,positive
The mystery of which US businesses are profiting from the coronavirus bailout,0.362526535987854,0.637473464012146,0.274946928024292,negative
UK jobs outlook gloomiest in nearly 30 years amid coronavirus pandemic,0.36311033368110657,0.636889636516571,0.2737793028354645,negative
Reconciliation Australia ends partnership with Rio Tinto over destroyed heritage site,0.9895715713500977,0.01042845007032156,0.9791431212797761,positive
Hoseasons and Cottages.com owner changes refund policy after complaints,0.18057583272457123,0.8194242119789124,0.6388483792543411,negative
Microsoft's robot editor confuses mixed-race Little Mix singers,0.6025586724281311,0.3974413275718689,0.2051173448562622,positive
Chinese investment in Australia plunges almost 60% to lowest level since 2007,0.9794132709503174,0.020586777478456497,0.9588264934718609,positive
UK retailers face declining sales amid Covid-19 shutdown,0.3740687072277069,0.6259312629699707,0.2518625557422638,negative
"UK households face £6bn debts because of Covid-19, says charity",0.14706452190876007,0.8529354929924011,0.705870971083641,negative
Amanda Staveley sues Barclays for £1.5bn in high court,0.8619454503059387,0.13805456459522247,0.7238908857107162,positive
"Nils Pratley on finance  


  What on earth is the boss of AstraZeneca up to with his approach to Gilead?",0.7844016551971436,0.21559837460517883,0.5688032805919647,positive
US has officially entered first recession since 2009,0.8784707188606262,0.12152928858995438,0.7569414302706718,positive
"Anti-buyout law would hit UK recovery, say business groups",0.7376782298088074,0.2623218595981598,0.4753563702106476,positive
"Use your money to support racial equality, says head of Impact X",0.9460012316703796,0.05399884283542633,0.8920023888349533,positive
World Bank warns Covid-19 pandemic risks dramatic rise in poverty,0.45601609349250793,0.5439839363098145,0.08796784281730652,negative
Barclay nephews say it was 'necessary and reasonable' to bug Ritz,0.2591688334941864,0.7408311367034912,0.4816623032093048,negative
Business live  Wall Street extends rally on economic rebound hopes; European shares in the red – as it happened,0.890246570110321,0.10975348204374313,0.7804930880665779,positive
"BP to cut 10,000 jobs worldwide amid huge drop in demand for oil",0.32122039794921875,0.6787796020507812,0.3575592041015625,negative
First arrivals under UK quarantine rules: 'They didn't even check my temperature',0.3029579222202301,0.6970421075820923,0.3940841853618622,negative
Plus500 slips 8% as betters win on Covid-19 market volatility,0.6129325032234192,0.3870674967765808,0.22586500644683838,positive
Seascape: the state of our oceans  Small boats and female workers hardest hit by Covid-19 fisheries impact,0.15291562676429749,0.8470844030380249,0.6941687762737274,negative
Mulberry to cut 25% of global workforce as coronavirus hits sales,0.039158374071121216,0.9608416557312012,0.92168328166008,negative
Pubs call for clarity over plans to reopen English beer gardens,0.8253787159919739,0.1746213138103485,0.6507574021816254,positive
Lookers auditor resigns as car dealership delays results again,0.4018785059452057,0.5981214642524719,0.19624295830726624,negative
Ryanair boss: Britons know quarantine rules are rubbish,0.12179017066955566,0.8782098889350891,0.7564197182655334,negative
Consumer champions  Why have rail refunds hit the buffers?,0.15393033623695374,0.8460696339607239,0.6921392977237701,negative
What are the UK's new quarantine rules?,0.531209409236908,0.4687906503677368,0.06241875886917114,positive
"Smart appliances may not be worth money in long run, warns Which?",0.13217812776565552,0.8678218126296997,0.7356436848640442,negative
"£36bn of government-backed loans will be toxic, taskforce warns",0.2996172606945038,0.7003827095031738,0.40076544880867004,negative
UK airlines launch legal battle over Covid-19 quarantine ruling,0.18713268637657166,0.8128673434257507,0.6257346570491791,negative
Covid-19 vaccine: AstraZeneca has 'approached Gilead over possible merger',0.0555151142179966,0.9444848895072937,0.8889697752892971,negative
Back to the grind: historic mills boosted by flour shortage during Covid-19 lockdown,0.551264226436615,0.4487357437610626,0.10252848267555237,positive
UK charities ‘could have to hand back millions’ if tax break is scrapped,0.01764446310698986,0.982355535030365,0.9647110719233751,negative
UK could class loot boxes as gambling to protect children,0.18417984247207642,0.8158201575279236,0.6316403150558472,negative
The Cares Act's best-kept secret is a boon not just for survival but for growth,0.9188814759254456,0.08111850172281265,0.8377629742026329,positive
"Viewpoint column  


  After Covid we're going to need a serious urban regeneration plan",0.9588085412979126,0.04119144007563591,0.9176171012222767,positive
Investing: take a trip down memory lane in search of better returns,0.6808255314826965,0.3191744089126587,0.36165112257003784,positive
If drug firms take public funds they must make their finds available to all,0.7845667600631714,0.215433269739151,0.5691334903240204,positive
"Business leader  


  The Fed deserves the praise for America’s jobs turnaround. But Trump benefits",0.4102245271205902,0.5897753834724426,0.17955085635185242,negative
Opec and allies extend oil production cuts to end of July,0.09318171441555023,0.9068183302879333,0.8136366158723831,negative
Observer business agenda  Nissan comes out of lockdown … and braces for Brexit,0.30915406346321106,0.6908459663391113,0.38169190287590027,negative
Bafta TV awards: women programme makers’ fury at lack of female nominations,0.4510090947151184,0.5489908456802368,0.09798175096511841,negative
"Do you want beautiful, sustainable and safe tall buildings? Use wood",0.9848109483718872,0.015189048834145069,0.9696218995377421,positive
Europe’s big two kiss and make up for pandemic rescue deal,0.7733019590377808,0.22669801115989685,0.5466039478778839,positive
England could suspend Sunday trading laws in push to boost economy,0.6403688788414001,0.35963118076324463,0.2807376980781555,positive
Monzo customers shut out of accounts in lockdown,0.21958842873573303,0.7804115414619446,0.5608231127262115,negative
Observer Design  Pandemic production: when design is a matter of life or death,0.8291464447975159,0.17085358500480652,0.6582928597927094,positive
Observer Design  Manufacturing in the pandemic – in pictures,0.7629101872444153,0.2370898574590683,0.525820329785347,positive
What if restaurants continued to feed local communities after lockdown lifts?,0.12368281185626984,0.8763172030448914,0.7526343911886215,negative
Covid-19 relief for fossil fuel industries risks green recovery plans,0.9474297165870667,0.052570294588804245,0.8948594219982624,positive
'I'm squeaking by right now': voices of America's unemployment crisis,0.32105740904808044,0.6789426207542419,0.3578852117061615,negative
Corporate America's plan to fight racial injustice: form a committee,0.9768244624137878,0.02317550964653492,0.9536489527672529,positive
Behind the US unemployment figures: five key points from May's jobs report,0.06985834985971451,0.9301416277885437,0.8602832779288292,negative
Labour takes British-based banks to task over China's Hong Kong policies,0.3069423735141754,0.6930575966835022,0.3861152231693268,negative
'We need to mix things up': UK retailers prepare for return of high street,0.8585407733917236,0.14145922660827637,0.7170815467834473,positive
Bentley to cut nearly a quarter of its workforce,0.012833580374717712,0.9871664643287659,0.9743328839540482,negative
Airbus looks to cut UK jobs as orders dry up,0.06687323749065399,0.9331267476081848,0.8662535101175308,negative
Business live  US unemployment rate unexpectedly falls to 13.3% in May - as it happened,0.5236334800720215,0.47636649012565613,0.047266989946365356,positive
Plans to reopen shops in England 'in chaos' over social distancing rules,0.6363226771354675,0.36367735266685486,0.27264532446861267,positive
US unemployment declines to 13.3% as economy restores 2.5m jobs in May,0.39038869738578796,0.6096113324165344,0.21922263503074646,negative
Jaguar Land Rover borrows £560m from Chinese banks to secure cashflow,0.6593502759933472,0.34064963459968567,0.3187006413936615,positive
Gap reports $932m quarterly loss after Covid-19 shutdown,0.03886548429727554,0.9611344933509827,0.9222690090537071,negative
UK house prices fall for third month in a row as Covid-19 stifles market,0.0011604195460677147,0.9988395571708679,0.9976791376248002,negative
Tim Davie: the ultrarunner and marketing guru handed BBC's top job,0.744795560836792,0.2552044093608856,0.48959115147590637,positive
Savers facing 'summertime of sadness' can still build financial safety net,0.9866234660148621,0.01337660476565361,0.9732468612492085,positive
British Airways considers legal action over UK quarantine,0.21617695689201355,0.7838230133056641,0.5676460564136505,negative
Rishi Sunak picks Richard Hughes for budget watchdog role,0.7247241735458374,0.2752757966518402,0.4494483768939972,positive
"While supermarket workers get extra praise, their bosses get extra pay",0.10479754209518433,0.8952023983001709,0.7904048562049866,negative
FCA investigates 30 firms over pension transfer advice,0.10771873593330383,0.8922812342643738,0.78456249833107,negative
The world must seize this opportunity to meet the climate challenge,0.7670797109603882,0.23292027413845062,0.5341594368219376,positive
Bernie Madoff fails in bid for compassionate release from prison,0.8702117204666138,0.12978827953338623,0.7404234409332275,positive
Digital alerts to warn UK rail passengers of busy trains and stations,0.9094657301902771,0.0905342623591423,0.8189314678311348,positive
Bank of England faces calls to overhaul 'restrictive' remit,0.15215817093849182,0.8478417992591858,0.695683628320694,negative
British Airways shuns Priti Patel meeting over quarantine plans,0.5110493898391724,0.48895063996315,0.02209874987602234,positive
Chemicals firm BASF biggest beneficiary of UK coronavirus loan scheme,0.8873510956764221,0.11264889687299728,0.7747021988034248,positive
Spanish Puig snaps up Charlotte Tilbury makeup empire,0.7566273808479309,0.2433726042509079,0.513254776597023,positive
Business live  AstraZeneca deal boosts potential Covid-19 vaccine supply to 2bn doses – as it happened,0.9802808165550232,0.01971912756562233,0.9605616889894009,positive
ECB agrees to inject additional €600bn into eurozone economy,0.909826934337616,0.09017308056354523,0.8196538537740707,positive
"Angela Merkel has become the spend, spend, spend chancellor",0.995566189289093,0.004433765076100826,0.9911324242129922,positive
