text,prob_pos,prob_neg,certainty,sentiment
Cramer's lightning round: Abiomed was on 'fire' then it 'collapsed',0.055056069046258926,0.944943904876709,0.8898878358304501,negative
Cramer: This market has zero appetite for low-quality IPOs like Casper Sleep,0.47475823760032654,0.5252417922019958,0.05048355460166931,negative
Dollar climbs to four-month peak after robust US jobs data,0.10030433535575867,0.8996956944465637,0.799391359090805,negative
"Everything Jim Cramer said on 'Mad Money,' including market comeback, Cigna and McCormick executives",0.7028360962867737,0.2971639335155487,0.405672162771225,positive
Cramer's lightning round: Iron Mountain is a buy,0.6878331303596497,0.31216681003570557,0.3756663203239441,positive
"'The market is anything but mercurial or arbitrary' amid the coronavirus outbreak, Jim Cramer says",0.30014267563819885,0.6998573541641235,0.3997146785259247,negative
McCormick CEO says it's 'hard to know the impact of the coronavirus in China',0.17674264311790466,0.823257327079773,0.6465146839618683,negative
Cigna CEO on Express Scripts deal: 'We're proving the combination works',0.8024007678031921,0.19759924709796906,0.6048015207052231,positive
"Yen, Swiss franc fall for 4th day as investors stay risk-tolerant",0.0012918456923216581,0.9987081289291382,0.9974162832368165,negative
"Everything Jim Cramer said on 'Mad Money,' including Mayor Pete's rise, Clorox CEO, Tesla's decline",0.5329644680023193,0.4670354723930359,0.06592899560928345,positive
"Jim Cramer: Tesla's pullback was inevitable, but the stock remains 'too legit to quit'",0.04232458770275116,0.9576753973960876,0.9153508096933365,negative
Clorox CEO on coronavirus outbreak: 'We're not seeing an impact on sales just yet',0.07899691164493561,0.9210031628608704,0.8420062512159348,negative
Cramer's lighting round: How to play Tyson Foods on its earnings report,0.24639733135700226,0.7536026835441589,0.5072053521871567,negative
Jim Cramer: What Pete Buttigieg's rise means for the 2020 election and Wall Street,0.23819561302661896,0.761804461479187,0.523608848452568,negative
"Everything Jim Cramer said on 'Mad Money,' including protect gains, short-seller pain, Chipotle CFO",0.5467002987861633,0.4532996416091919,0.09340065717697144,positive
Chipotle's loyalty program tops 8.5 million users. CFO Hartung says 'we're just getting started',0.7389988303184509,0.2610011696815491,0.47799766063690186,positive
"Short sellers are propelling the stock market higher, Jim Cramer says",0.43905574083328247,0.5609442591667175,0.12188851833343506,negative
Cramer's lightning round: Investors are worried about CVS's Aetna acquisition,0.21502089500427246,0.7849791049957275,0.5699582099914551,negative
Jim Cramer: Tuesday's relief rally created an 'opportunity' for profit-taking,0.5366467833518982,0.46335315704345703,0.07329362630844116,positive
"Everything Jim Cramer said on 'Mad Money,' including practice patience, streaming stocks, Zoom Video",0.4699763357639313,0.5300236344337463,0.060047298669815063,negative
Cramer's lightning round: I'm blessing Avita Medical as a spec,0.5841525793075562,0.41584742069244385,0.1683051586151123,positive
"Coronavirus outbreak increases demand for Zoom Video remote work tools, says CEO",0.9685006141662598,0.031499382108449936,0.9370012320578098,positive
"Trade Desk is a 'more enticing' cord-cutting play than Roku, Jim Cramer says",0.882123589515686,0.11787643283605576,0.7642471566796303,positive
"There's no more money to be made in oil and gas stocks, Jim Cramer says",0.8950649499893188,0.10493505001068115,0.7901298999786377,positive
"Jim Cramer expects more bad coronavirus news, calls buying Friday's sell-off a 'mistake'",0.6107727289199829,0.3892272710800171,0.22154545783996582,positive
"Everything Jim Cramer said on 'Mad Money,' including next week's earnings and coronavirus worries",0.49178194999694824,0.508217990398407,0.01643604040145874,negative
Cramer's lightning round: Stay away from eBay,0.5001220703125,0.4998779296875,0.000244140625,positive
"Cramer's week ahead: Coronavirus will be the focus as Disney, Clorox and others report earnings",0.5185080766677856,0.48149192333221436,0.03701615333557129,positive
"The coronavirus remains a big wild card for investors, Jim Cramer says",0.847778856754303,0.1522211879491806,0.6955576688051224,positive
"Everything Jim Cramer said on 'Mad Money,' including coronavirus fears, Tesla success and Nordstrom",0.4516817033290863,0.5483182668685913,0.096636563539505,negative
"It is too early to tell whether the coronavirus could trigger a recession, Jim Cramer says",0.1260840892791748,0.8739159107208252,0.7478318214416504,negative
Jim Cramer: Tesla's success is reminiscent of Amazon and Netflix,0.48334357142448425,0.5166564583778381,0.03331288695335388,negative
Cramer's lightning round: I am a buyer of Costco instead of Nordstrom,0.6534310579299927,0.3465689420700073,0.30686211585998535,positive
"Everything Jim Cramer said on 'Mad Money,' including Apple, GE transparency; Barstool sports",0.79739910364151,0.20260092616081238,0.5947981774806976,positive
Jim Cramer says Apple and General Electric 'embraced radical transparency',0.4513416290283203,0.5486583709716797,0.09731674194335938,negative
Cramer's lightning round: I am a buyer of AT&T here,0.4928288757801056,0.5071711540222168,0.014342278242111206,negative
Barstool Sports founder sets eyes on buying a sports team after Penn National casinos deal,0.6485220193862915,0.3514780104160309,0.2970440089702606,positive
"Everything Jim Cramer said on 'Mad Money,' including Apple's quarter, Tesla's high expectations",0.573872447013855,0.426127552986145,0.14774489402770996,positive
Jim Cramer says he 'should've had even more faith' in Apple's quarterly report,0.11279541254043579,0.8872045874595642,0.7744091749191284,negative
Cramer's lightning round: Just buy Paycom,0.3554392158985138,0.6445608139038086,0.2891215980052948,negative
Jim Cramer: Expect Tesla's stock to fall hard on an earnings miss,0.05775843933224678,0.9422415494918823,0.8844831101596355,negative
Masimo CEO on new HHS rules: Patients should decide how easily health data is shared,0.3633079528808594,0.6366919875144958,0.2733840346336365,negative
"Apple rises on earnings, but 'parabolic' stock chart suggests drop ahead",0.12215621769428253,0.8778437376022339,0.7556875199079514,negative
"Everything Jim Cramer said on 'Mad Money,' including bond market, Adobe vs. Salesforce, sell-off buys",0.952175498008728,0.047824516892433167,0.9043509811162949,positive
Cramer's lightning round: The right opportunity to buy Wells Fargo,0.5329797267913818,0.46702033281326294,0.0659593939781189,positive
Jim Cramer: Buying opportunities to hedge against coronavirus sell-off,0.3971782624721527,0.6028217077255249,0.2056434452533722,negative
"Salesforce vs. Adobe is shaping up to be a big tech rivalry, Jim Cramer says",0.8316563963890076,0.16834361851215363,0.6633127778768539,positive
"Bond yields are falling and that could stunt bank profits, Jim Cramer warns",0.40381667017936707,0.5961834192276001,0.19236674904823303,negative
"Everything Jim Cramer said on 'Mad Money,' including big earnings week, L Brands' predicament",0.5062100291252136,0.49379000067710876,0.012420028448104858,positive
Cramer's week ahead earnings: 'We've got a huge number of companies reporting next week',0.8594869375228882,0.14051306247711182,0.7189738750457764,positive
Cramer's lightning round: American Express is working with millennials,0.8186643719673157,0.1813356876373291,0.6373286843299866,positive
"Four analysts went bullish on Victoria's Secret-parent L Brands. Jim Cramer isn't buying it, yet",0.34012892842292786,0.6598710417747498,0.3197421133518219,negative
"Everything Jim Cramer said on 'Mad Money,' including GE's prospects, GrubHub CEO, Snap's upside",0.28826844692230225,0.7117315530776978,0.4234631061553955,negative
Cramer's lightning round: Cisco Systems is a 'show-me situation',0.9773059487342834,0.022694088518619537,0.9546118602156639,positive
GrubHub CEO leaves open the door for potential mergers: We would 'evaluate any offer',0.41848891973495483,0.5815110206604004,0.16302210092544556,negative
"GE is a 'total winner,' unless Boeing fails to fix its 737 Max issue, Jim Cramer says",0.798422634601593,0.20157736539840698,0.596845269203186,positive
Jim Cramer: Snap is 'the right stock for this environment',0.9966885447502136,0.0033115192782133818,0.9933770254720002,positive
"Everything Jim Cramer said on 'Mad Money,' including stocks worth buying, Tesla is 'tech'",0.4279942810535431,0.5720056891441345,0.14401140809059143,negative
"Jim Cramer calls Tesla a 'tech company,' says 2020 is its 'breakout year'",0.982030987739563,0.01796896941959858,0.9640620183199644,positive
Cramer's lightning round: Danaher continues to rally and it's not done,0.29938676953315735,0.700613260269165,0.4012264907360077,negative
Jim Cramer lays out three stocks worth buying with the market at highs,0.6888348460197449,0.3111651539802551,0.37766969203948975,positive
"Everything Jim Cramer said on 'Mad Money,' including coronavirus, Costco CEO, market valuations",0.703956663608551,0.296043336391449,0.40791332721710205,positive
Cramer: The 5 things that need to happen for the stock market to sustain current levels,0.7346433997154236,0.2653566300868988,0.4692867696285248,positive
"Special dividend for shareholders is always on the table, Costco CEO says",0.35174235701560974,0.6482576131820679,0.29651525616645813,negative
"Coronavirus may induce a chance to 'buy unrelated stocks at a discount,' Jim Cramer says",0.38796567916870117,0.6120343804359436,0.22406870126724243,negative
Cramer's lightning round: Nokia is a 'decent spec' at $4,0.7766652703285217,0.22333469986915588,0.5533305704593658,positive
Cramer unveils the scariest pattern in the chart book,0.6143940091133118,0.38560599088668823,0.22878801822662354,positive
Cramer shares the unusual signs that mean a stock is ready to explode,0.23085473477840424,0.7691452503204346,0.5382905155420303,negative
Cramer's guide to finding bulletproof stocks using charts,0.5514227747917175,0.44857725501060486,0.10284551978111267,positive
Jim Cramer on how to use charts to detect a phony rally on Wall Street,0.6860283613204956,0.3139716684818268,0.3720566928386688,positive
Cramer Remix: Why technical charts should matter to every investor,0.4275759756565094,0.572424054145813,0.1448480784893036,negative
"Everything Jim Cramer said on 'Mad Money,' including Microsoft sustainability, GW Pharma CBD sales",0.6650299429893494,0.33497005701065063,0.33005988597869873,positive
"FDA-backed CBD drug brings in $296 million in 'incredible launch year,' GW Pharma CEO says",0.9685303568840027,0.03146960213780403,0.9370607547461987,positive
Cramer's lightning round: Inogen is 'in the penalty box',0.6518952250480652,0.3481047749519348,0.30379045009613037,positive
Capitalism is 'in jeopardy' if business does not act on climate change: Microsoft CEO Satya Nadella,0.19709651172161102,0.8029034733772278,0.6058069616556168,negative
"Microsoft's plan to be carbon negative by 2030 'is not greenwash,' Jim Cramer says",0.4605315327644348,0.53946852684021,0.07893699407577515,negative
"Everything Jim Cramer said on 'Mad Money,' including trade deal winners, XPO Logistics spinoff",0.8193157911300659,0.18068420886993408,0.6386315822601318,positive
XPO Logistics CEO is open to spinning off up to four business units,0.38724851608276367,0.6127514839172363,0.22550296783447266,negative
How Moderna is using Amazon cloud to produce personalized cancer vaccines,0.9285385012626648,0.07146149128675461,0.8570770099759102,positive
"Cramer: From cancer treatment to retail, personalization has become a business 'necessity'",0.9598374962806702,0.0401625856757164,0.9196749106049538,positive
Jim Cramer on stocks to buy on trade deal: 'FedEx can make a comeback',0.527438223361969,0.472561776638031,0.05487644672393799,positive
Apple may be the first company to hit $2 trillion market cap by 2021: Investor,0.5320300459861755,0.46796995401382446,0.06406009197235107,positive
"Everything Jim Cramer said on 'Mad Money,' including earnings season, autonomous vehicles",0.3806438148021698,0.6193561553955078,0.238712340593338,negative
Cramer: Wall Street is finally having the reckoning on climate change it needs,0.1790994107723236,0.820900559425354,0.6418011486530304,negative
"Mazor Robotics $1.6 billion acquisition is 'beginning to pay off,' Medtronic CEO says",0.6562178134918213,0.3437822163105011,0.3124355971813202,positive
Cramer's lightning round: Dollar General has done a 'fantastic job' mitigating tariffs,0.3701684772968292,0.6298315525054932,0.25966307520866394,negative
"The potential market sell-off would be 'a terrible thing to waste' for investors, Jim Cramer says",0.5997928380966187,0.40020713210105896,0.1995857059955597,positive
"Everything Jim Cramer said on 'Mad Money,' including Alphabet valuation, market gains, CVS CEO",0.7229183912277222,0.27708157896995544,0.4458368122577667,positive
CVS CEO Larry Merlo says 600 remodeled HealthHUBs will be opened by the end of 2020,0.7818307876586914,0.21816924214363098,0.5636615455150604,positive
"Jim Cramer breaks down the rallies behind Tesla, Beyond Meat and Lululemon",0.11772419512271881,0.8822758197784424,0.7645516246557236,negative
Cramer's lightning round: IBM's downgrade makes no sense,0.45901548862457275,0.5409845113754272,0.08196902275085449,negative
GlaxoSmithKline CEO expects to get 'at least' six drug approvals from the FDA in 2020,0.28254249691963196,0.7174575328826904,0.43491503596305847,negative
"Alphabet is marching toward the $1 trillion club, but Jim Cramer is skeptical of the move",0.24341756105422974,0.7565824389457703,0.5131648778915405,negative
"Everything Jim Cramer said on 'Mad Money,' including earnings season, autonomous vehicles",0.3806438148021698,0.6193561553955078,0.238712340593338,negative
Cramer's lightning round: Invitae is a winner,0.4658734202384949,0.5341265201568604,0.06825309991836548,negative
Cramer's week ahead: 'This is a good moment for profit-taking',0.7049224376678467,0.29507753252983093,0.40984490513801575,positive
"Robotaxis will be available as soon as 2022, self-driving tech supplier Mobileye CEO says",0.9505029916763306,0.049497056752443314,0.9010059349238873,positive
"Everything Jim Cramer said on 'Mad Money,' including momentum rally, Tyson Foods' potential",0.7381031513214111,0.26189684867858887,0.47620630264282227,positive
Cramer's lightning round: Buy Canopy Growth over Cronos,0.44074004888534546,0.5592599511146545,0.11851990222930908,negative
Jim Cramer says 'hold your nose and buy' Bed Bath & Beyond on 19% plunge,0.1885853409767151,0.8114145994186401,0.622829258441925,negative
"Investors must get selective as the market sets new highs, Jim Cramer warns",0.7623134851455688,0.23768649995326996,0.5246269851922989,positive
Jim Cramer: Tyson Foods could become the biggest winner from the US-China trade deal,0.991169810295105,0.008830245584249496,0.9823395647108555,positive
"This 2019 market headwind will become a 2020 tailwind, says $9 billion manager, calling new highs",0.9907855987548828,0.009214365854859352,0.9815712329000235,positive
"Everything Jim Cramer said on 'Mad Money,' including Iran reaction, oil's future, Corona seltzer",0.7111300826072693,0.2888699173927307,0.4222601652145386,positive
Cramer's lightning round: Teladoc is worth buying,0.7536479830741882,0.24635198712348938,0.5072959959506989,positive
Corona seltzer will launch in spring 2020 with a $40 million push from Constellation Brands,0.9908034801483154,0.009196552447974682,0.9816069277003407,positive
"Jim Cramer: Wall Street showed resilience, complacency in the wake of Iran attacks",0.7300012707710266,0.2699987590312958,0.46000251173973083,positive
"Core Labs' latest move is a sign the oil market is not getting better anytime soon, Cramer says",0.7063993215560913,0.2936006486415863,0.412798672914505,positive
"S&P to hit new highs in 2020 despite elections, Mideast tensions: $9 billion manager",0.7419545650482178,0.2580454349517822,0.48390913009643555,positive
"Everything Jim Cramer said on 'Mad Money,' from preparing for a pullback to doubling down on Tesla",0.07217757403850555,0.927822470664978,0.8556448966264725,negative
Cramer's lightning round: Mattel executives 'have fixed the company',0.2401280701160431,0.7598719596862793,0.5197438895702362,negative
"Tesla's hitting new highs, and Jim Cramer is 'dumbfounded' that it hasn't gone higher",0.8254490494728088,0.17455093562602997,0.6508981138467789,positive
"Investors must be prepared for a pullback after a big rally, Jim Cramer says",0.22072015702724457,0.779279887676239,0.5585597306489944,negative
"Everything Jim Cramer said on 'Mad Money,' including market uncertainty, US-Iran playbook, Nordstrom",0.6032016277313232,0.39679837226867676,0.20640325546264648,positive
Jim Cramer says it might be time to buy Nordstrom,0.30704623460769653,0.6929537057876587,0.38590747117996216,negative
Cramer's lightning round: 'I am bullish on Snap',0.06506811082363129,0.9349318742752075,0.8698637634515762,negative
Jim Cramer's investment portfolio for the US-Iran conflict: 'Cash lets you take advantage' of buying opportunities,0.9936733245849609,0.006326630711555481,0.9873466938734055,positive
Jim Cramer: Investors must proceed with caution until we know Iran's next move,0.7574805617332458,0.24251942336559296,0.5149611383676529,positive
"Cyberthreats from Iran, others happen 'all the time behind the scenes,' Crowdstrike CEO says",0.31953927874565125,0.6804606914520264,0.3609214127063751,negative
Cramer's lightning round: I thought Luckin Coffee had peaked — 'I was dead wrong',0.06614568084478378,0.933854341506958,0.8677086606621742,negative
"Everything Jim Cramer said on 'Mad Money,' including Iran uncertainty, top stocks of 2019, oil stocks",0.7235537171363831,0.27644628286361694,0.4471074342727661,positive
"The 3 oil stocks to buy amid rising US-Iran tensions, according to Jim Cramer",0.903464674949646,0.09653531014919281,0.8069293648004532,positive
Jim Cramer breaks down the top 2019 S&P 500 performers and their 2020 odds,0.05389915406703949,0.9461008310317993,0.8922016769647598,negative
Jim Cramer reviews the best 2019 Dow performers and predicts their 2020 moves,0.967348575592041,0.0326513797044754,0.9346971958875656,positive
Cramer's week ahead: The Iran situation gives us 'something new to worry about',0.9070655107498169,0.09293445199728012,0.8141310587525368,positive
"Everything Jim Cramer said on 'Mad Money,' including understanding Wall Street jargon",0.7916197776794434,0.20838022232055664,0.5832395553588867,positive
"'Know what you own and know what others will pay for it,' Jim Cramer advises",0.19345194101333618,0.8065480589866638,0.6130961179733276,negative
Jim Cramer deciphers the Wall Street lingo behind stock valuations,0.5755581855773926,0.4244418144226074,0.15111637115478516,positive
"Investing is about differentiating between cyclical and secular growth stocks, Jim Cramer says",0.5141563415527344,0.48584359884262085,0.028312742710113525,positive
Cramer shares the best way to get your child excited about investing,0.8790429830551147,0.12095702439546585,0.7580859586596489,positive
Cramer makes the case for including bonds in your portfolio,0.88333660364151,0.11666333675384521,0.7666732668876648,positive
Cramer explains the magic of compounding,0.3951925039291382,0.604807436466217,0.20961493253707886,negative
"Cramer Remix: Here's where your first $10,000 should be invested",0.2454465627670288,0.754553496837616,0.5091069340705872,negative
Cramer Remix: Here's how to approach Fed-induced sell-offs,0.8986331820487976,0.10136684030294418,0.7972663417458534,positive
Cramer: How to know when it pays to sell in a sell-off,0.4728584289550781,0.5271415710449219,0.05428314208984375,negative
Cramer unpacks 'mechanical' market crashes that have nothing to do with the economy,0.7029189467430115,0.2970810532569885,0.40583789348602295,positive
Cramer explains the different types of 'buyable' sell-offs and how to know when to act,0.6004080176353455,0.39959195256233215,0.2008160650730133,positive
"S&P 500, Russell 2000 and Nasdaq are at risk of pulling back, charts suggest",0.6798433065414429,0.3201567232608795,0.35968658328056335,positive
Cramer's key to maintaining the perfect portfolio: Stay flexible,0.9789956212043762,0.021004367619752884,0.9579912535846233,positive
"Cramer Remix: When companies show you who they are, believe them",0.105486661195755,0.8945133090019226,0.7890266478061676,negative
Follow these crucial steps to get started as an investor: Jim Cramer,0.8078399300575256,0.19216008484363556,0.6156798452138901,positive
Cramer pinpoints the hardest part of individual investing,0.48431912064552307,0.5156809091567993,0.031361788511276245,negative
Jim Cramer's advice for spotting a stock's peak: Look for a counterintuitive move,0.5728497505187988,0.42715030908584595,0.14569944143295288,positive
"Relying on luck is dangerous, Jim Cramer says — always understand why your stock is moving",0.20761606097221375,0.7923839092254639,0.5847678482532501,negative
Cramer: The best way to avoid crushing student loan debt,0.9768244624137878,0.02317550964653492,0.9536489527672529,positive
Cramer: These costly funds could be ripping you off,0.19524860382080078,0.8047513961791992,0.6095027923583984,negative
"Cramer: To Roth or not to Roth? Untangling the IRA, 401(k) Roth mystery",0.15380321443080902,0.8461968302726746,0.6923936158418655,negative
Cramer Remix: Don't pass up free money from your company,0.3222060203552246,0.6777940392494202,0.35558801889419556,negative
Mattel CEO: This holiday shopping season is all about the 'big brands',0.890198826789856,0.10980119556188583,0.7803976312279701,positive
"Cramer's lightning round: Microsoft is making hard to own Dropbox, Slack",0.9079263210296631,0.09207367151975632,0.8158526495099068,positive
Jim Cramer: 12 gifts I want the stock market to deliver in 2020,0.9912548065185547,0.008745182305574417,0.9825096242129803,positive
"Everything Jim Cramer said on 'Mad Money,' including overlooked stocks, 2019 IPO buys",0.4409507215023041,0.5590493679046631,0.11809864640235901,negative
Cramer's lightning round: Abbvie is a 'rocket ship' going higher,0.7758384346961975,0.22416158020496368,0.5516768544912338,positive
"Jim Cramer: Four 2019 IPO stocks worth buying 'right here, right now'",0.6612122654914856,0.3387877345085144,0.3224245309829712,positive
Jim Cramer breaks down how to discover overlooked stock picks in this bull market,0.4451978802680969,0.5548021793365479,0.10960429906845093,negative
"Everything Jim Cramer said on 'Mad Money,' including investing around impeachment, FedEx's woes",0.21758678555488586,0.7824131846427917,0.5648263990879059,negative
Jim Cramer calls on FedEx to 'stop the sham guidance' and get realistic about forecasts,0.45268714427948,0.54731285572052,0.09462571144104004,negative
Cramer: These stocks worked during Clinton's impeachment process and can work during Trump's,0.11090373247861862,0.8890962600708008,0.7781925275921822,negative
Cramer's lightning round: Microsoft CEO Satya Nadella is 'doing such an amazing job',0.7030400037765503,0.2969599962234497,0.4060800075531006,positive
"History is on investors' side when it comes to impeachment, Jim Cramer says",0.7486510276794434,0.25134897232055664,0.4973020553588867,positive
Jim Cramer: 'It's a mistake to freak out about the impeachment process',0.24513018131256104,0.754869818687439,0.5097396373748779,negative
"Everything Jim Cramer said on 'Mad Money,' including housing recovery, Eli Lilly CEO, bargain stocks",0.6670663356781006,0.332933634519577,0.33413270115852356,positive
One chart signal suggests Microsoft's mega rally could be coming to an end,0.2013416886329651,0.7986582517623901,0.597316563129425,negative
Cramer's lightning round: Don't own Ford — own the stock of Tesla,0.5450133085250854,0.45498672127723694,0.09002658724784851,positive
"Shopify, Nvidia and PayPal shares all have 'more room to run,' Jim Cramer says",0.7983832955360413,0.20161664485931396,0.5967666506767273,positive
Elizabeth Warren claims Eli Lilly failed on cheaper insulin. CEO says 'nonsense',0.021739594638347626,0.978260338306427,0.9565207436680794,negative
"Jim Cramer: Housing data show we've 'finally, finally, finally recovered' from the Great Recession",0.5446651577949524,0.4553348124027252,0.08933034539222717,positive
"Everything Jim Cramer said on 'Mad Money,' including China ag buys, Warren's 2020 odds, Bill.com IPO",0.658087968826294,0.34191200137138367,0.3161759674549103,positive
Cramer's lightning round: Boeing may fall below $300 a share,0.003960787318646908,0.9960391521453857,0.9920783648267388,negative
Jim Cramer names the price to buy newly-public fintech Bill.com 'very aggressively',0.8263617753982544,0.1736382395029068,0.6527235358953476,positive
Cramer: Keep cash on hand as 'insurance' against a Warren victory in 2020,0.043650273233652115,0.9563496708869934,0.9126993976533413,negative
"Jim Cramer: China often reneges on deals, but 'this one feels different'",0.09113914519548416,0.9088609218597412,0.817721776664257,negative
"Everything Jim Cramer said on 'Mad Money,' including earnings reports, Costco's China problem",0.5227503776550293,0.4772495925426483,0.04550078511238098,positive
"Cramer's lightning round: Gannett — 'Forget it, Jake. It's newspapers'",0.2904774248600006,0.709522545337677,0.4190451204776764,negative
Cramer: Costco has a China problem — and it's not tariffs,0.03494669869542122,0.9650533199310303,0.930106621235609,negative
Cramer's week ahead: China trade deal let's us focus on some big earnings reports,0.8270612955093384,0.172938734292984,0.6541225612163544,positive
"Everything Jim Cramer said on 'Mad Money,' including trade deal stocks, Robinhood fractional shares",0.5668879151344299,0.43311208486557007,0.13377583026885986,positive
"More than 200,000 signed up for fractional stock trading on day one, Robinhood co-CEO says",0.8836382627487183,0.11636175960302353,0.7672765031456947,positive
Cramer's lightning round: Let Alteryx come down further,0.16411416232585907,0.8358858227729797,0.6717716604471207,negative
Jim Cramer: 'I almost hope China reneges' on its trade promises,0.3180084228515625,0.6819915771484375,0.363983154296875,negative
Jim Cramer reveals a list of stocks worth buying on a US-China trade deal,0.8742920160293579,0.1257079392671585,0.7485840767621994,positive
"Art Hogan sees S&P 500 making double-digit gains in 2020, led by 3 groups",0.9324532747268677,0.06754668802022934,0.8649065867066383,positive
Art Hogan sets 2020 price target,0.3481186330318451,0.6518813967704773,0.3037627637386322,negative
"Everything Jim Cramer said on 'Mad Money,' including bullish on Tesla, millennial homebuying",0.34356194734573364,0.6564381122589111,0.3128761649131775,negative
Cramer's lightning round: Lockheed Martin is a buy,0.6878331303596497,0.31216681003570557,0.3756663203239441,positive
"Recent homebuyer numbers show 'spending is just beginning' for millennials, Cramer says",0.11157958209514618,0.8884204626083374,0.7768408805131912,negative
Jim Cramer turns bullish on Tesla — 'I'm a true believer',0.16204826533794403,0.8379517793655396,0.6759035140275955,negative
"Art Hogan predicts double-digit 2020 gains, sees 3 groups leading charge",0.7910149693489075,0.20898495614528656,0.5820300132036209,positive
"Everything Jim Cramer said on 'Mad Money,' including 5G plays, the next bull leg, trade uncertainty",0.7699030637741089,0.2300969958305359,0.539806067943573,positive
Cramer: Trade uncertainty gives investors chance to buy stocks at discount,0.5701518654823303,0.42984816431999207,0.14030370116233826,positive
Cramer's lightning round: GW Pharma is a long-term hold,0.8386797308921814,0.16132023930549622,0.6773594915866852,positive
Charts show natural resource sectors can give the bull another leg to run on in 2020: Jim Cramer,0.8901033401489258,0.10989668220281601,0.7802066579461098,positive
"Buy these 5G stock plays if they take a dip from US-China trade news, Jim Cramer says",0.5046842694282532,0.49531564116477966,0.00936862826347351,positive
"Everything Jim Cramer said on 'Mad Money,' including Fed and tariffs, department store woes, AT&T",0.44226008653640747,0.5577399134635925,0.11547982692718506,negative
"Jim Cramer: Macy's, Kohl's 'have never felt more irrelevant'",0.16257937252521515,0.8374205827713013,0.6748412102460861,negative
Cramer's lightning round: Ring the register on Fitbit,0.23057307302951813,0.7694269418716431,0.5388538688421249,negative
"AT&T shares can go 'much, much higher' from here if management can deliver, Jim Cramer says",0.6657502055168152,0.3342497944831848,0.33150041103363037,positive
"Jim Cramer: Be ready to buy stocks if this Fed, tariff scenario happens",0.3858373761177063,0.6141626238822937,0.2283252477645874,negative
"Everything Jim Cramer said on 'Mad Money,' including looming earnings, Dec. 15 tariffs, Boot Barn",0.7016108632087708,0.29838913679122925,0.4032217264175415,positive
Cramer: Trump should go forward with Dec. 15 tariffs,0.44623076915740967,0.5537692308425903,0.10753846168518066,negative
Boot Barn CEO plans to double store count to 500: Western fashion a 'massive retail opportunity',0.9866748452186584,0.013325147330760956,0.9733496978878975,positive
Cramer's lightning round: Virgin Galactic is 'a bridge too far',0.6833401918411255,0.31665971875190735,0.36668047308921814,positive
Cramer's week ahead: 'Amazing' jobs report gives us a break from China trade news,0.5390173196792603,0.46098265051841736,0.0780346691608429,positive
"Everything Jim Cramer said on 'Mad Money,' including Americans not investing, Chipotle CEO",0.3207681179046631,0.6792319416999817,0.3584638237953186,negative
"The second food-prep line gives Chipotle a 'huge advantage' in deliveries, CEO says",0.8651101589202881,0.13488982617855072,0.7302203327417374,positive
Cramer's lightning round: Buy Wendy's ahead of its breakfast launch,0.6796572804450989,0.3203427195549011,0.35931456089019775,positive
"Jim Cramer blames bears, media for the public's low interest in stocks",0.5891255140304565,0.41087445616722107,0.17825105786323547,positive
"Everything Jim Cramer said on 'Mad Money,' including market rotation, Robinhood's 10 million users",0.8413047790527344,0.15869517624378204,0.6826096028089523,positive
Cramer's lightning round: Jack Dorsey's move to Africa is 'ill-advised',0.7956977486610413,0.20430219173431396,0.5913955569267273,positive
"Robinhood democratizes stocks for younger generations, co-founder says",0.7988153100013733,0.2011847198009491,0.5976305902004242,positive
"The future of Mattel is about a lot more than making toys, CEO says",0.5303581357002258,0.46964189410209656,0.06071624159812927,positive
Jim Cramer: Plan to buy these digitization plays 'on the way down',0.7130820751190186,0.28691789507865906,0.4261641800403595,positive
"Everything Jim Cramer said on 'Mad Money,' including China trade fears, Salesforce co-CEO",0.575766921043396,0.424233078956604,0.151533842086792,positive
Cramer's lightning round: Tobacco stocks don't deserve your money,0.33865103125572205,0.6613489985466003,0.3226979672908783,negative
Salesforce co-CEO Keith Block downplays profit forecastguidance cut: 'Business looks strong',0.25173965096473694,0.7482603192329407,0.49652066826820374,negative
Jim Cramer: China trade is a 'much smaller issue' on the market than most people realize,0.14122219383716583,0.8587778210639954,0.7175556272268295,negative
The US markets are 'ridiculously complacent': Strategist,0.33275067806243896,0.667249321937561,0.33449864387512207,negative
"Everything Jim Cramer said on 'Mad Money,' including bearish feels, 'Medicare for All,' S&P forecast",0.39864054322242737,0.601359486579895,0.20271894335746765,negative
Cramer's lightning round: I think you want to sell some Caterpillar,0.5897753834724426,0.4102245271205902,0.17955085635185242,positive
Jim Cramer: We need more 'negativity' in the market before you can start buying again,0.8907702565193176,0.10922978073358536,0.7815404757857323,positive
"Charts show stocks will face pressure through most of Q1 2020, Jim Cramer says",0.8236832618713379,0.1763167679309845,0.6473664939403534,positive
Cramer: Warren's backtrack on 'Medicare for All' is a boon for this managed-care stock,0.9851576089859009,0.01484241709113121,0.9703151918947697,positive
Cramer Remix: The biggest mistake investors can make with taxes,0.620698869228363,0.37930113077163696,0.24139773845672607,positive
Owning too many stocks and not enough cash can set you up for failure: Cramer,0.0928521603345871,0.9071478247642517,0.8142956644296646,negative
Cramer: I helped investors through the 2010 flash crash by following one key rule,0.4249190092086792,0.5750809907913208,0.1501619815826416,negative
"Never buy a stock all at once — you'll almost definitely get burned, says Jim Cramer",0.9231084585189819,0.07689148932695389,0.846216969192028,positive
